name,platform,r-date,score,user score,developer,genre,players,critics,users
Black Knight Sword,PlayStation3,"December 11, 2012",66,6.2,"DigitalReality,GrasshopperManufacture","Action,Platformer,Platformer,2D,2D",No info,26,16
Teenage Mutant Ninja Turtles: 1989 Classic Arcade,Xbox360,"March 14, 2007",66,7.5,"Konami,DigitalEclipse","Action,Beat-'Em-Up,Beat-'Em-Up,2D",4  Online,17,20
JETT: The Far Shore,PC,"October 5, 2021",66,6.1,"Superbrothers,PineScentedSoftware","Action Adventure,Open-World",No Online Multiplayer,8,10
American Fugitive,PlayStation4,"May 21, 2019",66,5.2,FallenTreeGames,"Action Adventure,Sandbox,Open-World",No Online Multiplayer,9,18
Juka and the Monophonic Menace,GameBoyAdvance,"October 24, 2006",66,tbd,"OrbitalMedia,Inc.","Action Adventure,Fantasy",1 Player,15,0
The Outer Worlds,Switch,"June 5, 2020",66,5.6,ObsidianEntertainment,"Role-Playing,Western-Style",No Online Multiplayer,49,148
Company of Crime,PC,"August 7, 2020",66,tbd,ResistanceGames,"Strategy,General",No Online Multiplayer,7,0
Might & Magic: Heroes VI - Shades of Darkness,PC,"May 2, 2013",66,5.3,Virtuos,"Strategy,Turn-Based,Fantasy,General",No info,15,83
Izuna: Legend of the Unemployed Ninja,DS,"February 20, 2007",66,8.2,NinjaStudio,"Role-Playing,Console-style RPG,Console-style RPG,Roguelike",1 Player,21,21
Point Blank DS,DS,"June 13, 2006",66,8.3,TOSE,"Action,Shooter,Shooter,Light Gun,Light Gun",1-2 ,25,4
Dragon Ball Z: Budokai 2,GameCube,"December 15, 2004",66,6.4,Pyramid,"Action,Fighting,3D",1-2 ,9,18
Punch Line,PlayStation4,"October 9, 2018",66,4.8,5pb,"Action,Adventure,General,Visual Novel",No Online Multiplayer,9,17
Scribblenauts Showdown,XboxOne,"March 6, 2018",66,tbd,"WarnerBros.InteractiveEntertainment,ShiverGames","Puzzle,Action",No Online Multiplayer,9,0
This is the Police,Switch,"October 24, 2017",66,7.3,WeappyStudio,"Simulation,Virtual,Career",No Online Multiplayer,8,25
Ride 2,XboxOne,"February 14, 2017",66,7.2,MilestoneS.r.l,"Racing,Simulation,Automobile",No info,7,14
