name,platform,r-date,score,user score,developer,genre,players,critics,users
KUNAI,Switch,"February 6, 2020",73,8.1,TurtleBlaze,"Action,Action Adventure,Platformer,Open-World,2D",No Online Multiplayer,32,57
Lumo,PlayStation4,"May 24, 2016",73,5.8,TripleEh?Ltd,"Action,Adventure,General,Platformer,3D",No info,25,39
Sega 3D Classics Collection,3DS,"April 26, 2016",73,7.5,M2,"Miscellaneous,Compilation",No info,27,29
Savage Moon,PlayStation3,"January 29, 2009",73,8.3,FluffyLogic,"Strategy,Real-Time,Sci-Fi,Sci-Fi,Defense",1 Player,22,26
Naruto Shippuden: Ultimate Ninja Storm Revolution,PlayStation3,"September 16, 2014",73,7.3,CyberConnect2,"Action,Fighting,3D",Up to 8 ,26,140
Sonic Heroes,Xbox,"January 27, 2004",73,7.8,SonicTeam,"Action,Platformer,3D",1-2 ,28,55
R-Type Final 2,PlayStation4,"April 30, 2021",73,6.1,GranzellaInc.,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,16,18
Ultimate Mortal Kombat,DS,"November 12, 2007",73,8.3,OtherOceanInteractive,"Action,Fighting,Fighting,2D,2D",2  Online,26,33
FIFA Soccer,PSP,"April 25, 2005",73,7.7,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",1-4 ,23,22
Cricket 19,PlayStation4,"May 29, 2019",73,7.8,BigAntStudios,"Sports,Team,Cricket",Up to 4 ,13,43
Crash of the Titans,DS,"October 25, 2007",73,6.9,AmazeEntertainment,"Action,Platformer,General,3D",2  Online,8,28
Mad Max,PC,"September 1, 2015",73,7.8,AvalancheStudios,"Action,Action Adventure,General,General,Open-World",No Online Multiplayer,22,1213
Regalia: Of Men and Monarchs,PC,"May 18, 2017",73,7.8,PixelatedMilk,"Role-Playing,Strategy,Turn-Based,Japanese-Style,Tactics",No Online Multiplayer,27,36
Lightmatter,PC,"January 15, 2020",73,7.7,TunnelVisionGames,"Adventure,Puzzle,Action,3D,First-Person",No Online Multiplayer,14,23
Pang Adventures,Switch,"January 3, 2019",73,5.6,DotEmu,"Action,Platformer,2D",No Online Multiplayer,7,5
LEGO Harry Potter Collection,XboxOne,"October 30, 2018",73,7.9,WarnerBros.InteractiveEntertainment,"Miscellaneous,Compilation",No Online Multiplayer,8,7
Shio,PlayStation4,"May 22, 2018",73,5.0,CoconutIslandGames,"Action,Platformer,2D",No Online Multiplayer,9,4
Titan Souls,PlayStation4,"April 14, 2015",73,6.7,AcidNerve,"Action,Action Adventure,General",No info,23,99
Kirby and the Rainbow Curse,WiiU,"February 20, 2015",73,8.0,HALLabs,"Action,Platformer,2D",No Online Multiplayer,72,254
Chariot,XboxOne,"October 1, 2014",73,7.5,FrimaStudio,"Action,Platformer,2D",No info,14,61
Escape Plan,PlayStation4,"December 3, 2013",73,6.7,FunBits,"Miscellaneous,Puzzle,Action,General,Puzzle,General",No info,14,98
Prism: Light the Way,DS,"October 17, 2007",73,tbd,GameSauce,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2  Online,21,0
The Sims 2,GameCube,"October 24, 2005",73,7.8,Maxis,"Miscellaneous,Virtual Life",1-2 ,22,11
Persona 3: Dancing in Moonlight,PlayStation4,"December 4, 2018",73,6.3,Atlus,"Action,Rhythm,Music",No Online Multiplayer,26,71
Space Run,PC,"June 13, 2014",73,7.6,PasstechGames,"Strategy,Real-Time,Sci-Fi,General,Defense",No info,17,55
Need for Speed ProStreet,PlayStation3,"November 13, 2007",73,6.5,EABlackBox,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 8 ,26,59
Xeodrifter,3DS,"December 11, 2014",73,6.7,RenegadeKid,"Action,Platformer,2D",No info,17,19
Alan Wake's American Nightmare,PC,"May 22, 2012",73,6.6,RemedyEntertainment,"Action Adventure,Modern,General,Modern,Linear",No Online Multiplayer,15,412
Dead to Rights,Xbox,"August 19, 2002",73,7.8,Namco,"Action,Shooter,Third-Person,Modern",1 Player,39,18
LocoRoco Midnight Carnival,PSP,"October 29, 2009",73,7.2,SCEJapanStudio,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,29,13
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,3DS,"May 22, 2015",73,7.6,GungHo,"Miscellaneous,Compilation",No Online Multiplayer,59,53
Paper Sorcerer,PC,"November 2, 2013",73,6.7,UltraRunawayGames,"General,Role-Playing,General",No info,7,35
Dungeon Hearts,PC,"March 28, 2013",73,6.4,CubeRoots,"Miscellaneous,Puzzle,Puzzle,Matching,Matching",No info,8,21
Driftmoon,PC,"October 2, 2012",73,7.3,InstantKingdom,"Role-Playing,General,General",No Online Multiplayer,8,33
Buffy the Vampire Slayer: Chaos Bleeds,Xbox,"August 27, 2003",73,7.8,EurocomEntertainmentSoftware,"Action,Beat-'Em-Up",1-4 ,26,15
Dead to Rights,PlayStation2,"November 18, 2002",73,8.5,Namco,"Action,Shooter,Third-Person,Modern",1 Player,20,40
Driver 2 Advance,GameBoyAdvance,"October 22, 2002",73,6.3,SennariInteractive,"Driving,Mission-based",1-4 ,9,16
Super Bust-A-Move 2,PlayStation2,"September 24, 2002",73,8.3,TaitoCorporation,"Miscellaneous,Puzzle,Puzzle,Matching",1-2 ,13,4
NFL Blitz 20-03,PlayStation2,"August 12, 2002",73,8.8,PointofView,"Sports,Traditional,Football,Arcade",1-4 ,15,6
Warrior Kings,PC,"April 13, 2002",73,7.7,BlackCactus,"Strategy,Real-Time,Fantasy,General,Fantasy",1-8 ,16,18
Smash Court Tennis Pro Tournament,PlayStation2,"March 20, 2002",73,7.4,Namco,"Sports,Traditional,Tennis",1-2 ,15,10
Lady Sia,GameBoyAdvance,"October 15, 2001",73,7.4,RFXInteractive,"Action,General",1 Player,8,5
Dave Mirra Freestyle BMX,Dreamcast,"November 20, 2000",73,7.2,"Z-Axis,Ltd.","Sports,Alternative,Biking",No info,12,5
Body Harvest,Nintendo64,"September 30, 1998",73,7.9,DMADesign,"Action,General",1 Player,12,28
LEGO Pirates of the Caribbean: The Video Game,PlayStation3,"May 10, 2011",73,7.4,Traveller'sTales,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,42,56
Sherlock Holmes: Chapter One,PlayStation5,"November 16, 2021",73,7.1,Frogwares,"Action Adventure,Adventure,General,Open-World",No info,28,52
Deus Ex: Human Revolution - The Missing Link,PC,"October 18, 2011",73,7.3,EidosMontreal,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,14,230
King's Bounty: Dark Side,PC,"May 16, 2014",73,6.5,1C-Softclub,"Strategy,Turn-Based,General,Fantasy",No Online Multiplayer,13,90
NBA Baller Beats,Xbox360,"September 11, 2012",73,6.6,HBStudiosMultimedia,"Sports,Traditional,Team,Baseball,Arcade,Arcade",No info,11,10
Fritz 9: Play Chess,PC,"December 15, 2005",73,5.6,ChessBase,"Miscellaneous,Board Games,Board Games,Board / Card Game",2  Online,12,5
Life is Strange 2: Episode 3 - Wastelands,XboxOne,"May 9, 2019",73,6.0,DONTNODEntertainment,"Action Adventure,General",No Online Multiplayer,7,26
Mom Hid My Game!,Switch,"December 21, 2017",73,7.1,Hap,"Adventure,Point-and-Click",No Online Multiplayer,9,14
Ashes Cricket,PlayStation4,"November 16, 2017",73,7.5,BigAntStudios,"Sports,Team,Cricket",Up to 4 ,7,47
Cosmophony,WiiU,"October 30, 2014",73,7.0,MovingPlayer,"Action,Shooter,Rail",No info,8,8
Castlevania: Lords of Shadow - Mirror of Fate HD,Xbox360,"October 25, 2013",73,7.7,MercurySteam,"Action Adventure,Fantasy,General,Fantasy",1 Player,16,29
The Sims 3: Island Paradise,PC,"June 25, 2013",73,6.1,TheSimsStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,9,32
Silent Hill: Shattered Memories,PSP,"January 19, 2010",73,7.6,"ClimaxGroup,ClimaxStudios","Action Adventure,Horror,Horror,Survival",No Online Multiplayer,28,70
Battlestations: Midway,Xbox360,"January 30, 2007",73,7.7,EidosInteractive,"Strategy,Real-Time,Historic,General,Historic",1 Player,55,38
