name,platform,r-date,score,user score,developer,genre,players,critics,users
Indiana Jones and the Staff of Kings,Wii,"June 9, 2009",55,7.0,ArtificialMindandMovement,"Action,Action Adventure,General,General,Linear",No info,32,32
Crimson Dragon,XboxOne,"November 22, 2013",55,6.5,GroundingInc.,"Shooter,Rail,Action,Shooter,Rail",No info,39,258
Dragon Ball Z: Ultimate Tenkaichi,Xbox360,"October 25, 2011",55,5.8,Spike,"Action,Fighting,Fighting,3D,3D",Up to 8 ,24,65
Pokemon Channel,GameCube,"December 1, 2003",55,6.4,Ambrella,"Adventure,First-Person,Fantasy",1 Player,21,31
X2: Wolverine's Revenge,PC,"April 15, 2003",55,5.0,LivesayTechnologies,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,9,23
Surf Rocket Racers,Dreamcast,"February 28, 2001",55,7.8,CRI,"Driving,Racing,Futuristic",No info,9,6
Othello,Switch,"March 23, 2017",55,6.2,ArcSystemWorks,"Miscellaneous,Board / Card Game",No info,7,19
Cube Life: Island Survival,WiiU,"June 4, 2015",55,6.7,Cypronia,"Action Adventure,Sandbox",No info,7,15
Medal of Honor: Warfighter,PlayStation3,"October 23, 2012",55,6.0,DangerClose,"Action,Shooter,Shooter,First-Person,Historic,Modern,Historic,Modern,Arcade",Up to 20 ,22,268
300: March to Glory,PSP,"February 27, 2007",55,6.7,CollisionStudios,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No Online Multiplayer,31,21
Cartoon Network Racing,DS,"December 4, 2006",55,tbd,FirebrandGames,"Driving,Racing,Arcade,Arcade,Automobile",1-4 ,13,0
Rush,PSP,"October 30, 2006",55,tbd,MidwayStudios-Newcastle,"Driving,Racing,Arcade,Arcade,Automobile",1-4 ,12,0
Hot Pixel,PSP,"October 2, 2007",55,7.0,zSlide,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1-2 ,35,7
Hyperdimension Neptunia Victory,PlayStation3,"March 21, 2013",55,7.6,"IdeaFactory,CompileHeart","Role-Playing,General,General,Japanese-Style",No Online Multiplayer,19,86
Insecticide,DS,"March 11, 2008",55,7.0,CreatStudios,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,23,5
You're in the Movies,Xbox360,"November 17, 2008",55,5.2,ZoeMode,"Miscellaneous,Videos,Application",No Online Multiplayer,21,21
Half Past Fate: Romantic Distancing,Switch,"February 14, 2021",55,tbd,SerenityForge,"Adventure,General",No Online Multiplayer,7,0
Solo: Islands of the Heart,Switch,"August 1, 2019",55,tbd,TeamGotham,"Puzzle,Action",No Online Multiplayer,7,0
Hoshigami: Ruining Blue Earth Remix,DS,"June 25, 2007",55,6.9,BarnhouseEffect,"Strategy,Turn-Based,Fantasy,General,Fantasy,Tactics",1 Player,13,13
Naruto: Ninja Council 2,GameBoyAdvance,"October 4, 2006",55,7.9,Aspect,"Action,Beat-'Em-Up",1-4 ,13,18
The Bradwell Conspiracy,XboxOne,"October 11, 2019",55,8.0,BossaStudios,"Adventure,3D,First-Person",No Online Multiplayer,12,7
Topatoi: Spinning Through The Worlds,PlayStation3,"October 15, 2009",55,4.8,BoolatGames,"Action,Platformer,Platformer,3D,3D",No info,9,4
Sniper: Ghost Warrior,PC,"June 24, 2010",55,5.4,CityInteractive,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",Up to 12 ,23,324
Gryphon Knight Epic,PC,"August 20, 2015",55,7.1,CyberRhinoStudios,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,8,19
Ninjamurai,PSP,"July 5, 2011",55,tbd,OpenEmotionStudios,"Action,General,General",No info,7,0
Space Hulk: Deathwing,PlayStation4,"May 22, 2018",55,5.9,StreumOnStudio,"Action,Shooter,First-Person,Arcade",Up to 4 ,23,32
Monochroma,PC,"May 28, 2014",55,6.9,NowhereStudios,"Action,Platformer,2D",No info,27,121
Shrek 2,PC,"May 3, 2004",55,6.4,KnowWonder,"Action,Platformer,Platformer,3D,3D",1 Player,8,73
RLH: Run Like Hell,Xbox,"April 9, 2003",55,7.5,DigitalMayhem,"Action,Shooter,Third-Person,Sci-Fi",1 Player,22,4
Totaled!,Xbox,"July 29, 2002",55,tbd,RageSoftware,"Driving,Car Combat",1-4 ,15,0
Frogger Advance: The Great Quest,GameBoyAdvance,"May 26, 2002",55,7.8,KCEA,"Action,Platformer,2D",1 Player,9,4
Legends of Wrestling,PlayStation2,"December 3, 2001",55,7.8,Acclaim,"Action,Fighting,Wrestling",1-5 ,24,15
SportsBarVR,PlayStation4,"October 18, 2016",55,6.0,"CherryPopGames,PerilousOrbit","Sports,General",Up to 12 ,14,20
Bright Memory,XboxSeriesX,"November 10, 2020",55,4.2,FYQDPersonalStudio,"Action,Adventure,General,Shooter,First-Person,Arcade",No Online Multiplayer,31,53
