name,platform,r-date,score,user score,developer,genre,players,critics,users
Musynx,Switch,"June 19, 2018",78,8.0,PMStudiosInc.,"Action,Rhythm,Music",No Online Multiplayer,7,13
Runner3,PC,"May 22, 2018",78,6.0,ChoiceProvisions,"Action,Platformer,2D",No Online Multiplayer,7,8
Dungeon of the Endless,XboxOne,"March 16, 2016",78,7.4,AmplitudeStudios,"Strategy,Real-Time,General",No info,13,21
Blaster Master Zero,Switch,"March 9, 2017",78,7.7,IntiCreates,"Action,Platformer,2D",No info,23,133
Unravel,PlayStation4,"February 9, 2016",78,8.1,ColdwoodInteractive,"Action,Platformer,2D",No info,74,454
Sonic & Sega All-Stars Racing,Wii,"February 23, 2010",78,8.3,SumoDigital,"Driving,Racing,Arcade,Kart,Kart,Automobile",Up to 8 ,21,40
Blackwood Crossing,XboxOne,"April 5, 2017",78,6.7,PaperSeven,"Adventure,General",No Online Multiplayer,14,10
Candleman,XboxOne,"February 1, 2017",78,7.1,SpotlightorInteractive,"Action,Platformer,3D",No info,13,33
Full Metal Furies,Switch,"November 6, 2018",78,8.1,CellarDoorGames,"Action,Beat-'Em-Up,2D",Up to 4 ,7,12
Fluidity: Spin Cycle,3DS,"December 27, 2012",78,6.6,CurveStudios,"Action,Platformer,Platformer,2D,2D",No info,17,20
Super Street Fighter IV: Arcade Edition,Xbox360,"June 28, 2011",78,7.0,Capcom,"Action,Fighting,Fighting,3D,2D,2D,3D",Up to 8 ,32,50
Burnout Paradise Remastered,Switch,"June 19, 2020",78,8.0,STELLARENTERTAINMENTSOFTWARELTD,"Racing,Arcade,Automobile",Up to 8 ,35,64
Arc the Lad Collection,PlayStation,"April 18, 2002",78,8.8,ARCEntertainment,"Miscellaneous,Compilation",1-2 ,14,24
Resident Evil: Revelations Collection,Switch,"November 28, 2017",78,8.2,Capcom,"Miscellaneous,Compilation",2 ,18,67
Battle Chasers: Nightwar,PC,"October 3, 2017",78,7.4,AirshipSyndicateEntertainment,"Role-Playing,Action RPG,Japanese-Style",No Online Multiplayer,28,115
FIFA Soccer 2005,GameCube,"October 12, 2004",78,8.3,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,22,7
Tom Clancy's Splinter Cell Pandora Tomorrow,GameCube,"July 20, 2004",78,7.9,Ubisoft,"Action Adventure,Modern",1 Player,25,15
Hitman: Contracts,Xbox,"April 20, 2004",78,8.6,IoInteractive,"Action,Shooter,Third-Person,Modern",1 Player,44,20
Puzzle Pirates,PC,"December 8, 2003",78,8.5,ThreeRings,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",Massively Multiplayer,10,92
The Lord of the Rings: The Return of the King,PC,"October 31, 2003",78,7.7,EAGames,"Action,Role-Playing,Beat-'Em-Up,Action RPG,Beat-'Em-Up,2D,3D",1-2 ,18,120
Crimson Sea,Xbox,"December 16, 2002",78,8.2,Koei,"Action,Beat-'Em-Up",1 Player,19,10
2002 FIFA World Cup,GameCube,"April 30, 2002",78,7.7,EASports,"Sports,Traditional,Soccer,Sim",1-4 ,9,7
Knockout Kings 2002,Xbox,"March 4, 2002",78,7.0,ElectronicArts,"Sports,Traditional,Boxing",1-2 ,20,8
Star Trek Starfleet Command: Orion Pirates,PC,"July 1, 2001",78,7.5,Taldren,"Strategy,Real-Time,General,Tactics",Up to 8 ,9,10
CastleStorm,Switch,"August 16, 2018",78,8.2,ZenStudios,"Strategy,General",2 ,10,6
The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,XboxOne,"December 20, 2016",78,6.6,TelltaleGames,"Action,Adventure,General,Point-and-Click",No info,14,33
Two Worlds II: Pirates of the Flying Fortress,PC,"September 30, 2011",78,7.3,RealityPump,"Role-Playing,Third-Person,Third-Person,General,Action RPG",No info,9,35
Part Time UFO,Switch,"October 28, 2020",78,8.3,HALLabs,"Action,Arcade",No Online Multiplayer,21,12
