name,platform,r-date,score,user score,developer,genre,players,critics,users
Infernium,Switch,"April 5, 2018",67,6.5,CarlosCoronado,"Action Adventure,General",No Online Multiplayer,8,8
Monster Energy Supercross - The Official Videogame,PlayStation4,"February 13, 2018",67,4.5,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,27,72
Dead Island: Definitive Collection,XboxOne,"May 31, 2016",67,5.2,Techland,"Miscellaneous,Compilation",No info,10,41
Trivial Pursuit,Wii,"March 10, 2009",67,5.8,EABrightLight,"Miscellaneous,Board Games,Board Games,Board / Card Game",No Online Multiplayer,11,4
WALL-E,PlayStation2,"June 24, 2008",67,8.5,AsoboStudio,"Action,Platformer,3D",1-4 ,8,24
Two Worlds II,Xbox360,"January 25, 2011",67,6.5,RealityPump,"Role-Playing,Third-Person,Third-Person,General,Action RPG",Up to 8 ,50,145
Full Auto 2: Battlelines,PlayStation3,"December 7, 2006",67,7.7,PseudoInteractive,"Simulation,Driving,Car Combat,Car Combat,Vehicle,Combat",Up to 8 ,43,27
The Little Acre,PlayStation4,"December 13, 2016",67,6.5,CurveDigital,"Action Adventure,Linear",No info,16,24
Taito Legends 2,PlayStation2,"May 16, 2007",67,8.2,EmpireOxford,"Miscellaneous,Compilation",1-2 ,11,6
Hard Reset Redux,XboxOne,"June 3, 2016",67,6.4,FlyingWildHog,"Action,Shooter,First-Person,Arcade",No info,15,16
The Way,PC,"May 19, 2016",67,7.2,PuzzlingDream,"Action,Platformer,2D",No Online Multiplayer,14,22
D4: Dark Dreams Don't Die,PC,"June 5, 2015",67,7.1,AccessGames,"Adventure,3D,Point-and-Click,Third-Person",No Online Multiplayer,14,84
Fuel,PlayStation3,"June 2, 2009",67,7.5,AsoboStudio,"Driving,Racing,General,General",Up to 16 ,44,43
Namco Museum DS,DS,"September 18, 2007",67,6.2,M2,"Miscellaneous,Compilation,Compilation",4  Online,19,14
"Warhammer 40,000: Squad Command",PSP,"November 12, 2007",67,7.9,RedLynx,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,Tactics",8  Online,25,35
Blood Will Tell,PlayStation2,"September 21, 2004",67,7.9,PaonCorporation,"Action Adventure,Fantasy",1-2 ,37,11
Chronos: Before the Ashes,PC,"December 1, 2020",67,6.4,GunfireGames,"Action Adventure,General",No Online Multiplayer,19,12
Super Daryl Deluxe,PlayStation4,"April 10, 2018",67,5.4,Dan&GaryGames,"Role-Playing,Action RPG",No Online Multiplayer,8,11
Disney's Meet the Robinsons,PlayStation2,"March 27, 2007",67,5.8,AvalancheSoftware,"Action Adventure,Sci-Fi",1 Player,13,6
Blair Witch,XboxOne,"August 30, 2019",67,6.6,BlooberTeam,"Action Adventure,Survival",No Online Multiplayer,30,363
Small Radios Big Televisions,PC,"November 8, 2016",67,4.8,"OwenDeery,FireFace","Adventure,3D,First-Person",No Online Multiplayer,7,6
Rogue Wizards,PC,"September 27, 2016",67,6.7,SpellbindStudios,"Role-Playing,Roguelike,Western-Style",No Online Multiplayer,8,10
CALENDULA,PC,"February 2, 2016",67,7.4,BloomingBudsStudio,"Adventure,3D,First-Person",No Online Multiplayer,7,11
Tecmo Bowl Throwback,Xbox360,"April 28, 2010",67,7.3,SouthendInteractive,"Sports,Traditional,Team,Football,Arcade,Arcade",1-2 ,16,13
Rayman Raving Rabbids,Xbox360,"April 24, 2007",67,7.5,UbisoftMontpellier,"Action,Miscellaneous,Platformer,Platformer,Party / Minigame,3D,3D",No Online Multiplayer,16,24
Sega Superstars Tennis,PlayStation3,"March 18, 2008",67,7.6,SumoDigital,"Sports,Traditional,Individual,Tennis,Tennis",Up to 8 ,31,11
Harry Potter and the Order of the Phoenix,PlayStation3,"June 25, 2007",67,4.7,EAGames,"Action Adventure,Fantasy,General,Fantasy",1 Player,35,39
Psikyo Shooting Stars Bravo,Switch,"February 18, 2020",67,tbd,Psikyo,"Miscellaneous,Compilation",No Online Multiplayer,10,0
Fragile Dreams: Farewell Ruins of the Moon,Wii,"March 16, 2010",67,8.3,Tri-Crescendo,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,41,73
Dewy's Adventure,Wii,"September 25, 2007",67,6.3,Konami,"Action,Platformer,Platformer,3D,3D",1-4 ,29,15
Jak and Daxter Collection,PlayStationVita,"June 18, 2013",67,6.2,MassMedia,"Action,Miscellaneous,Platformer,Compilation,Compilation,3D",No info,16,117
Cooking Mama,DS,"September 12, 2006",67,7.3,"TaitoCorporation,OfficeCreate","Simulation,Miscellaneous,General,General,Virtual,Career",No Online Multiplayer,35,29
Samurai Jack: Battle Through Time,PlayStation4,"August 21, 2020",67,7.5,Soleil,"Action Adventure,General",No Online Multiplayer,19,74
